Season,Position,FirstName,LastName,Team,Opp,Passing_Yds,Passing_TD,Passing_Int,Rushing_Yds,Rushing_TD,Receiving_Yds,Receiving_TD,Misc_FumTD,Misc_2PT,Fum_Lost,Fantasy_Points
2016,RB,DeMarco,Murray,TEN,MIN,10,1,0,1287,9,377,3,0,0,1,240.8
2016,RB,Devonta,Freeman,ATL,TB,0,0,0,1079,11,462,2,0,0,1,230.1
2016,RB,LeGarrette,Blount,PHI,@ARI,0,0,0,1161,18,38,0,0,0,1,225.9
2016,RB,Melvin,Gordon,LAC,@KC,0,0,0,997,10,419,2,0,0,2,209.6
2016,RB,Jordan,Howard,CHI,@HOU,0,0,0,1313,6,298,1,0,0,1,201.1
2016,RB,Mark,Ingram,NO,OAK,0,0,0,1043,6,319,4,0,2,2,196.2
2016,RB,Jay,Ajayi,MIA,@SEA,0,0,0,1272,8,151,0,0,0,1,188.3
2016,RB,Frank,Gore,IND,DET,0,0,0,1025,4,277,4,0,0,1,176.2
2016,RB,Latavius,Murray,MIN,@NO,0,0,0,788,12,264,0,0,0,1,175.2
2016,RB,Isaiah,Crowell,CLE,@PHI,0,0,0,952,7,319,0,0,0,2,165.1
2016,RB,Carlos,Hyde,SF,LA,0,0,0,988,6,163,3,0,1,3,165.1
2016,RB,Spencer,Ware,KC,LAC,0,0,0,921,3,447,2,0,0,3,160.8
2016,RB,Tevin,Coleman,ATL,TB,0,0,0,520,8,421,3,0,0,0,160.1
2016,RB,Lamar,Miller,HOU,CHI,0,0,0,1073,5,188,1,0,0,1,160.1
2016,RB,Jeremy,Hill,CIN,@NYJ,0,0,0,839,9,174,0,0,0,0,155.3
2016,RB,Todd,Gurley,LA,@SF,0,0,0,885,6,327,0,0,0,1,155.2
2016,RB,Matt,Forte,NYJ,CIN,0,0,0,813,7,263,1,0,0,1,153.6
2016,RB,Bilal,Powell,NYJ,CIN,0,0,0,722,3,388,2,0,0,1,139
2016,RB,Jonathan,Stewart,CAR,@DEN,0,0,0,824,9,60,0,0,0,2,138.4
2016,RB,Terrance,West,BAL,BUF,0,0,0,774,5,236,1,0,0,0,137
2016,RB,Ryan,Mathews,,CLE,0,0,0,661,8,115,1,0,2,2,131.6
2016,RB,Rob,Kelley,WAS,Bye,0,0,0,704,6,82,1,0,0,0,120.6
2016,RB,Mike,Gillislee,NE,Bye,0,0,0,577,8,50,1,0,0,0,116.7
2016,RB,Christine,Michael,IND,Bye,0,0,0,583,7,107,1,0,0,1,115
2016,RB,Devontae,Booker,DEN,Bye,0,0,0,612,4,265,1,0,0,3,111.7
2016,RB,Darren,Sproles,PHI,Bye,0,0,0,438,2,427,2,0,0,0,110.5
2016,RB,Theo,Riddick,DET,Bye,0,0,0,357,1,371,5,0,0,0,108.8
2016,RB,Jerick,McKinnon,MIN,Bye,0,0,0,539,2,255,2,0,1,0,105.4
2016,RB,Tim,Hightower,SF,Bye,0,0,0,548,4,200,1,0,0,0,104.8
2016,RB,Rashad,Jennings,,Bye,0,0,0,593,3,201,1,0,0,0,103.4
2016,RB,James,White,NE,Bye,0,0,0,166,0,551,5,0,0,0,101.7
2016,RB,Matt,Asiata,DET,Bye,0,0,0,402,6,263,0,0,0,1,100.5
2016,RB,Chris,Thompson,WAS,Bye,0,0,0,356,3,349,2,0,0,1,98.5
2016,RB,Ty,Montgomery,GB,Bye,0,0,0,457,3,348,0,0,0,1,96.5
2016,RB,Derrick,Henry,TEN,Bye,0,0,0,490,5,137,0,0,0,0,92.7
2016,RB,Duke,Johnson,CLE,Bye,0,0,0,358,1,514,0,0,0,1,91.2
2016,RB,T.J.,Yeldon,JAX,Bye,0,0,0,465,1,312,1,0,0,1,87.7
2016,RB,C.J.,Anderson,DEN,Bye,0,0,0,437,4,128,1,0,0,0,86.5
2016,RB,Jalen,Richard,OAK,Bye,0,0,0,491,1,194,2,0,0,0,86.5
2016,RB,Giovani,Bernard,CIN,Bye,0,0,0,337,2,336,1,0,0,1,83.3
2016,RB,Robert,Turbin,IND,Bye,0,0,0,164,7,179,1,0,0,0,82.3
2016,RB,DeAngelo,Williams,,Bye,0,0,0,343,4,118,2,0,0,0,82.1
2016,RB,Shaun,Draughn,NYG,Bye,0,0,0,196,4,263,2,0,0,1,79.9
2016,RB,Jacquizz,Rodgers,TB,Bye,0,0,0,560,2,98,0,0,0,0,77.8
2016,RB,Zach,Zenner,DET,Bye,0,0,0,334,4,196,0,0,0,1,75
2016,RB,Chris,Ivory,JAX,Bye,0,0,0,439,3,186,0,0,0,3,74.5
2016,RB,Kenneth,Dixon,BAL,Bye,0,0,0,382,2,162,1,0,0,0,72.4
2016,RB,Doug,Martin,TB,Bye,0,0,0,421,3,134,0,0,0,1,71.5
2016,RB,Damien,Williams,MIA,Bye,0,0,0,115,3,249,3,0,0,1,70.4
2016,RB,DeAndre,Washington,OAK,Bye,0,0,0,467,2,115,0,0,0,1,68.2
2016,RB,Matt,Jones,WAS,Bye,0,0,0,460,3,73,0,0,0,2,67.3
2016,RB,Charcandrick,West,KC,Bye,0,0,0,293,1,188,2,0,0,0,66.1
2016,RB,Thomas,Rawls,SEA,Bye,0,0,0,349,3,96,0,0,0,0,62.5
2016,RB,Paul,Perkins,NYG,Bye,0,0,0,456,0,162,0,0,0,0,61.8
2016,RB,Rex,Burkhead,NE,Bye,0,0,0,344,2,145,0,0,0,1,58.9
2016,RB,Jeremy,Langford,CHI,Bye,0,0,0,200,4,142,0,0,0,2,54.2
2016,RB,Travaris,Cadet,NO,Bye,0,0,0,19,0,281,4,0,0,0,54
2016,RB,Alfred,Blue,HOU,Bye,0,0,0,420,1,40,0,0,0,1,50
2016,RB,Fozzy,Whittaker,CAR,Bye,0,0,0,265,0,226,0,0,0,1,47.1
2016,RB,Jamize,Olawale,OAK,Bye,0,0,0,47,2,227,1,0,0,0,45.4
2016,RB,C.J.,Prosise,SEA,Bye,0,0,0,172,1,208,0,0,0,0,44
2016,RB,Charles,Sims,TB,Bye,0,0,0,149,1,190,1,0,0,1,43.9
2016,RB,Justin,Forsett,,Bye,0,0,0,291,1,85,0,0,0,1,41.6
2016,RB,John,Kuhn,NO,Bye,0,0,0,37,4,70,1,0,0,0,40.7
2016,RB,Wendell,Smallwood,PHI,Bye,0,0,0,312,1,55,0,0,0,1,40.7
2016,RB,James,Starks,,Bye,0,0,0,145,0,134,2,0,0,0,39.9
2016,RB,Eddie,Lacy,SEA,Bye,0,0,0,360,0,28,0,0,0,0,38.8
2016,RB,Dwayne,Washington,DET,Bye,0,0,0,265,1,62,0,0,0,0,38.7
2016,RB,Dion,Lewis,NE,Bye,0,0,0,283,0,94,0,0,0,0,37.7
2016,RB,Aaron,Ripkowski,GB,Bye,0,0,0,150,2,46,1,0,0,0,37.6
2016,RB,Alfred,Morris,DAL,Bye,0,0,0,243,2,11,0,0,0,0,37.4
2016,RB,Kyle,Juszczyk,SF,Bye,0,0,0,22,1,266,0,0,1,0,36.8
2016,RB,Kenyan,Drake,MIA,Bye,0,0,0,179,2,46,0,0,0,0,34.5
2016,RB,Corey,Grant,JAX,Bye,0,0,0,164,1,35,1,0,0,0,31.9
2016,RB,Peyton,Barber,TB,Bye,0,0,0,223,1,28,0,0,0,0,31.1
2016,RB,Kenjon,Barner,LAC,Bye,0,0,0,129,2,42,0,0,0,0,29.1
2016,RB,Kerwynn,Williams,ARI,Bye,0,0,0,157,2,6,0,0,0,0,28.3
2016,RB,Cameron,Artis-Payne,CAR,Bye,0,0,0,144,2,11,0,0,0,0,27.5
2016,RB,DuJuan,Harris,,Bye,0,0,0,138,0,115,1,0,0,2,27.3
2016,RB,Shane,Vereen,NYG,Bye,0,0,0,158,1,94,0,0,0,2,27.2
2016,RB,Kapri,Bibbs,SF,Bye,0,0,0,129,0,75,1,0,0,0,26.4
2016,RB,Alex,Collins,SEA,Bye,0,0,0,125,1,84,0,0,0,1,24.9
2016,RB,Mike,Tolbert,BUF,Bye,0,0,0,114,0,72,1,0,0,0,24.6
2016,RB,Orleans,Darkwa,NYG,Bye,0,0,0,111,2,12,0,0,0,0,24.3
2016,RB,Kenneth,Farrow,LAC,Bye,0,0,0,192,0,70,0,0,0,1,24.2
2016,RB,Ronnie,Hillman,DAL,Bye,0,0,0,131,0,93,0,0,0,0,22.4
2016,RB,Ameer,Abdullah,DET,Bye,0,0,0,101,0,57,1,0,0,0,21.8
2016,RB,Lance,Dunbar,LA,Bye,0,0,0,31,1,122,0,0,0,0,21.3
2016,RB,Danny,Woodhead,BAL,Bye,0,0,0,116,0,35,1,0,0,0,21.1
2016,RB,Jonathan,Grimes,JAX,Bye,0,0,0,105,0,94,0,0,0,0,19.9
2016,RB,Bobby,Rainey,BAL,Bye,0,0,0,63,0,153,0,0,0,1,19.6
2016,RB,Benny,Cunningham,CHI,Bye,0,0,0,101,0,91,0,0,0,0,19.2
2016,RB,Ka'Deem,Carey,CHI,Bye,0,0,0,126,0,55,0,0,0,0,18.1
2016,RB,Andre,Ellington,ARI,Bye,0,0,0,96,0,85,0,0,0,0,18.1
2016,RB,Denard,Robinson,,Bye,0,0,0,144,0,22,0,0,0,0,16.6
2016,RB,Terron,Ward,ATL,Bye,0,0,0,151,0,11,0,0,0,0,16.2
2016,RB,Josh,Ferguson,IND,Bye,0,0,0,20,0,136,0,0,0,0,15.6
2016,RB,Chris,Johnson,ARI,Bye,0,0,0,95,1,0,0,0,0,0,15.5
2016,RB,Mack,Brown,WAS,Bye,0,0,0,82,1,-2,0,0,0,0,14
2016,RB,Akeem,Hunt,HOU,Bye,0,0,0,109,0,29,0,0,0,0,13.8
2016,RB,Andy,Janovich,DEN,Bye,0,0,0,33,1,44,0,0,0,0,13.7
2016,RB,Mike,Davis,SEA,Bye,0,0,0,50,1,25,0,0,0,1,11.5
2016,RB,Jamaal,Charles,DEN,Bye,0,0,0,40,1,14,0,0,0,0,11.4
2016,RB,Jonathan,Williams,BUF,Bye,0,0,0,94,1,0,0,0,0,2,11.4
2016,RB,Patrick,DiMarco,BUF,Bye,0,0,0,0,0,52,1,0,0,0,11.2
2016,RB,Darren,McFadden,DAL,Bye,0,0,0,87,0,17,0,0,0,0,10.4
2016,RB,Antone,Smith,,Bye,0,0,0,47,0,77,0,0,0,1,10.4
2016,RB,Alan,Cross,TB,Bye,0,0,0,0,0,38,1,0,0,0,9.8
2016,RB,George,Atkinson,OAK,Bye,0,0,0,34,1,0,0,0,0,0,9.4
2016,RB,Marcel,Reece,SEA,Bye,0,0,0,0,0,73,0,0,1,0,9.3
2016,RB,Terrell,Watson,PIT,Bye,0,0,0,28,1,5,0,0,0,0,9.3
2016,RB,Fitzgerald,Toussaint,PIT,Bye,0,0,0,58,0,33,0,0,0,0,9.1
2016,RB,Derek,Watt,LAC,Bye,0,0,0,4,0,83,0,0,0,0,8.7
2016,RB,Andre,Williams,LAC,Bye,0,0,0,87,0,0,0,0,0,0,8.7
2016,RB,Juwan,Thompson,DEN,Bye,0,0,0,26,1,0,0,0,0,0,8.6
2016,RB,Jerome,Felton,,Bye,0,0,0,13,0,57,0,0,0,0,7
2016,RB,Malcolm,Brown,LA,Bye,0,0,0,39,0,46,0,0,0,1,6.5
2016,RB,Adrian,Peterson,NO,Bye,0,0,0,72,0,8,0,0,0,1,6
2016,RB,Jordan,Todman,NYJ,Bye,0,0,0,59,0,0,0,0,0,0,5.9
2016,RB,Knile,Davis,PIT,Bye,0,0,0,28,0,25,0,0,0,0,5.3
2016,RB,Javorius,Allen,BAL,Bye,0,0,0,34,0,15,0,0,0,0,4.9
2016,RB,Troymaine,Pope,IND,Bye,0,0,0,44,0,5,0,0,0,0,4.9
2016,RB,Brandon,Wilds,CLE,Bye,0,0,0,27,0,20,0,0,0,0,4.7
2016,RB,Daniel,Lasco,NO,Bye,0,0,0,32,0,11,0,0,0,0,4.3
2016,RB,Mike,James,DET,Bye,0,0,0,19,0,22,0,0,0,0,4.1
2016,RB,Taiwan,Jones,BUF,Bye,0,0,0,-8,0,43,0,0,0,0,3.5
2016,RB,Don,Jackson,,Bye,0,0,0,32,0,0,0,0,0,0,3.2
2016,RB,Danny,Vitale,CLE,Bye,0,0,0,0,0,27,0,0,0,0,2.7
2016,RB,D.J.,Foster,NE,Bye,0,0,0,24,0,2,0,0,0,0,2.6
2016,RB,Brandon,Bolden,NE,Bye,0,0,0,4,0,15,0,0,0,0,1.9
2016,RB,James,Develin,NE,Bye,0,0,0,0,0,18,0,0,0,0,1.8
2016,RB,J.D.,McKissic,SEA,Bye,0,0,0,2,0,16,0,0,0,0,1.8
2016,RB,Jalston,Fowler,TEN,Bye,0,0,0,3,0,14,0,0,0,0,1.7
2016,RB,Antonio,Andrews,,Bye,0,0,0,15,0,0,0,0,0,0,1.5
2016,RB,Zach,Line,,Bye,0,0,0,15,0,0,0,0,0,0,1.5
2016,RB,Cedric,Peerman,CIN,Bye,0,0,0,15,0,0,0,0,0,0,1.5
2016,RB,Jay,Prosch,HOU,Bye,0,0,0,9,0,6,0,0,0,0,1.5
2016,RB,Stepfan,Taylor,,Bye,0,0,0,12,0,0,0,0,0,0,1.2
2016,RB,Anthony,Sherman,KC,Bye,0,0,0,0,0,11,0,0,0,0,1.1
2016,RB,Lorenzo,Taliaferro,BAL,Bye,0,0,0,0,0,10,0,0,0,0,1
2016,RB,Joe,Banyard,BUF,Bye,0,0,0,7,0,0,0,0,0,0,0.7
2016,RB,Daryl,Richardson,,Bye,0,0,0,7,0,0,0,0,0,0,0.7
2016,RB,Rod,Smith,DAL,Bye,0,0,0,0,0,4,0,0,0,0,0.4
2016,RB,Marcus,Murphy,NYJ,Bye,0,0,0,0,0,3,0,0,0,0,0.3
2016,RB,Khiry,Robinson,,Bye,0,0,0,22,0,0,0,0,0,1,0.2
2016,RB,Dri,Archer,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Zac,Brooks,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Tra,Carson,CIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,David,Cobb,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,John,Crockett,OAK,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Aaron,Green,LA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Glenn,Gronkowski,NE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,C.J.,Ham,MIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Austin,Johnson,TB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Devon,Johnson,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Storm,Johnson,MIA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Will,Johnson,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Tre,Madden,SEA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Keith,Marshall,WAS,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Tre,Mason,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Branden,Oliver,LAC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Jhurrell,Pressley,ATL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Darrin,Reaves,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Bishop,Sankey,MIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Kelvin,Taylor,ATL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Karlos,Williams,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,George,Winn,IND,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Glenn,Winston,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Brandon,Burks,,Bye,0,0,0,-4,0,0,0,0,0,0,-0.4
2016,RB,Tyler,Ervin,HOU,Bye,0,0,0,3,0,18,0,0,0,2,-1.9
2016,RB,Matt,Breida,SF,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Chris,Carson,SEA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Corey,Clement,PHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Tarik,Cohen,CHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,James,Conner,PIT,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Dalvin,Cook,MIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,LeShun,Daniels,NE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Justin,Davis,LA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Matt,Dayes,CLE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Austin,Ekeler,LAC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,D'Onta,Foreman,HOU,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Leonard,Fournette,JAX,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Wayne,Gallman,NYG,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Tion,Green,DET,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,De'Angelo,Henderson,DEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Quayvon,Hicks,TB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Brian,Hill,ATL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Elijah,Hood,OAK,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Kareem,Hunt,KC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Aaron,Jones,GB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Alvin,Kamara,NO,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,T.J.,Logan,ARI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Marshawn,Lynch,OAK,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Marlon,Mack,IND,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Devante,Mays,GB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Christian,McCaffrey,CAR,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Elijah,McGuire,NYJ,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Jeremy,McNichols,TB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Joe,Mixon,CIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Khalfani,Muhammad,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Dare,Ogunbowale,HOU,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Samaje,Perine,WAS,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,DJ,Pumphrey,PHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Devine,Redding,KC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Sam,Rogers,LA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,C.J.,Spiller,KC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Daryl,Virgies,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Jamaal,Williams,GB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Joe,Williams,SF,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Marquez,Williams,JAX,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,RB,Brandon,Wilson,CIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Mike,Evans,TB,Bye,0,0,0,0,0,1321,12,0,2,0,208.1
2016,WR,Jordy,Nelson,GB,Bye,0,0,0,0,0,1257,14,0,0,1,207.7
2016,WR,Antonio,Brown,PIT,Bye,0,0,0,9,0,1284,12,0,0,0,201.3
2016,WR,Odell,Beckham,NYG,Bye,0,0,0,9,0,1367,10,0,0,1,195.6
2016,WR,T.Y.,Hilton,IND,Bye,0,0,0,0,0,1448,6,0,1,0,182.8
2016,WR,Julio,Jones,ATL,Bye,0,0,0,0,0,1409,6,0,0,0,176.9
2016,WR,Davante,Adams,GB,Bye,0,0,0,0,0,997,12,0,1,1,171.7
2016,WR,Brandin,Cooks,NE,Bye,0,0,0,30,0,1173,8,0,0,0,168.3
2016,WR,Michael,Thomas,NO,Bye,0,0,0,0,0,1137,9,0,0,2,163.7
2016,WR,Doug,Baldwin,SEA,Bye,15,1,0,2,0,1128,7,0,0,0,159.6
2016,WR,Michael,Crabtree,OAK,Bye,0,0,0,0,0,1003,8,0,1,0,150.3
2016,WR,Amari,Cooper,OAK,Bye,0,0,0,0,0,1153,5,0,2,0,149.3
2016,WR,Tyrell,Williams,LAC,Bye,0,0,0,0,0,1059,7,0,0,0,147.9
2016,WR,Rishard,Matthews,TEN,Bye,0,0,0,0,0,945,9,0,0,1,146.5
2016,WR,Tyreek,Hill,KC,Bye,0,0,0,267,3,593,6,0,0,1,138
2016,WR,Jarvis,Landry,MIA,Bye,0,0,0,17,0,1136,4,0,1,2,137.3
2016,WR,Larry,Fitzgerald,ARI,Bye,0,0,0,5,0,1023,6,0,0,1,136.8
2016,WR,Terrelle,Pryor,WAS,Bye,41,0,0,21,1,1007,4,0,1,0,136.44
2016,WR,Demaryius,Thomas,DEN,Bye,0,0,0,0,0,1083,5,0,1,2,136.3
2016,WR,Kelvin,Benjamin,CAR,Bye,0,0,0,0,0,941,7,0,0,1,134.1
2016,WR,Emmanuel,Sanders,DEN,Bye,0,0,0,4,0,1032,5,0,0,0,133.6
2016,WR,Julian,Edelman,NE,Bye,0,0,0,57,0,1106,3,0,1,2,132.3
2016,WR,Golden,Tate,DET,Bye,0,0,0,4,0,1077,4,0,1,1,132.1
2016,WR,Mike,Wallace,BAL,Bye,0,0,0,31,0,1017,4,0,1,0,130.8
2016,WR,Dez,Bryant,DAL,Bye,10,1,0,0,0,796,8,0,0,1,130
2016,WR,Kenny,Britt,CLE,Bye,0,0,0,0,0,1002,5,0,0,1,128.2
2016,WR,Kenny,Stills,MIA,Bye,0,0,0,0,0,726,9,0,0,0,126.6
2016,WR,Allen,Robinson,JAX,Bye,0,0,0,0,0,883,6,0,1,0,126.3
2016,WR,Adam,Thielen,MIN,Bye,0,0,0,15,0,967,5,0,0,1,126.2
2016,WR,Jamison,Crowder,WAS,Bye,0,0,0,-2,0,847,7,0,0,1,124.5
2016,WR,DeSean,Jackson,TB,Bye,0,0,0,0,0,1005,4,0,0,0,124.5
2016,WR,Pierre,Garcon,SF,Bye,0,0,0,0,0,1041,3,0,0,0,122.1
2016,WR,Brandon,LaFell,CIN,Bye,0,0,0,-2,0,862,6,0,0,0,122
2016,WR,A.J.,Green,CIN,Bye,0,0,0,0,0,964,4,0,0,0,120.4
2016,WR,Willie,Snead,NO,Bye,50,1,0,0,0,895,4,0,0,0,119.5
2016,WR,DeAndre,Hopkins,HOU,Bye,0,0,0,0,0,954,4,0,0,0,119.4
2016,WR,Sterling,Shepard,NYG,Bye,0,0,0,31,0,683,8,0,0,0,119.4
2016,WR,Marvin,Jones,DET,Bye,0,0,0,3,0,930,4,0,0,0,117.3
2016,WR,Cole,Beasley,DAL,Bye,0,0,0,7,0,833,5,0,0,0,114
2016,WR,Cameron,Meredith,CHI,Bye,2,1,0,6,0,888,4,0,0,2,113.48
2016,WR,Quincy,Enunwa,NYJ,Bye,0,0,0,12,0,857,4,0,0,0,110.9
2016,WR,Marqise,Lee,JAX,Bye,20,1,0,35,0,851,3,0,0,1,109.4
2016,WR,Stefon,Diggs,MIN,Bye,0,0,0,10,0,903,3,0,0,0,109.3
2016,WR,Anquan,Boldin,BUF,Bye,0,0,0,0,0,584,8,0,0,0,106.4
2016,WR,J.J.,Nelson,ARI,Bye,0,0,0,83,1,568,6,0,0,1,105.1
2016,WR,Taylor,Gabriel,ATL,Bye,0,0,0,51,1,579,6,0,0,0,105
2016,WR,Ted,Ginn,NO,Bye,0,0,0,98,0,752,4,0,0,2,105
2016,WR,Dontrelle,Inman,LAC,Bye,0,0,0,0,0,810,4,0,0,0,105
2016,WR,Jordan,Matthews,BUF,Bye,0,0,0,0,0,804,3,0,0,0,98.4
2016,WR,DeVante,Parker,MIA,Bye,0,0,0,0,0,744,4,0,0,0,98.4
2016,WR,Brandon,Marshall,NYG,Bye,0,0,0,0,0,788,3,0,0,0,96.8
2016,WR,Alshon,Jeffery,PHI,Bye,0,0,0,0,0,821,2,0,0,0,94.1
2016,WR,Chris,Hogan,NE,Bye,0,0,0,9,0,680,4,0,0,1,90.9
2016,WR,Mohamed,Sanu,ATL,Bye,0,0,0,5,0,653,4,0,1,1,89.8
2016,WR,Tavon,Austin,LA,Bye,0,0,0,159,1,509,3,0,0,1,88.8
2016,WR,Randall,Cobb,GB,Bye,0,0,0,33,0,610,4,0,0,0,88.3
2016,WR,Travis,Benjamin,LAC,Bye,0,0,0,-3,0,677,4,0,0,3,85.4
2016,WR,Tyler,Lockett,SEA,Bye,0,0,0,114,1,597,1,0,0,0,83.1
2016,WR,Jeremy,Kerley,SF,Bye,0,0,0,0,0,667,3,0,0,1,82.7
2016,WR,Terrance,Williams,DAL,Bye,0,0,0,0,0,594,4,0,0,1,81.4
2016,WR,Michael,Floyd,MIN,Bye,0,0,0,0,0,488,5,0,0,0,78.8
2016,WR,Adam,Humphries,TB,Bye,0,0,0,18,0,622,2,0,1,0,78
2016,WR,Eli,Rogers,PIT,Bye,0,0,0,6,0,594,3,0,0,0,78
2016,WR,Will,Fuller,HOU,Bye,0,0,0,-3,0,635,2,0,0,0,75.2
2016,WR,Brian,Quick,WAS,Bye,0,0,0,0,0,564,3,0,0,0,74.4
2016,WR,Seth,Roberts,OAK,Bye,0,0,0,0,0,397,5,0,2,0,73.7
2016,WR,Robby,Anderson,NYJ,Bye,0,0,0,42,0,587,2,0,0,1,72.9
2016,WR,Donte,Moncrief,IND,Bye,0,0,0,-1,0,307,7,0,0,0,72.6
2016,WR,Tyler,Boyd,CIN,Bye,0,0,0,58,0,603,1,0,0,1,70.1
2016,WR,Breshad,Perriman,BAL,Bye,0,0,0,2,0,499,3,0,0,0,68.1
2016,WR,Robert,Woods,LA,Bye,0,0,0,6,0,613,1,0,0,0,67.9
2016,WR,Phillip,Dorsett,IND,Bye,0,0,0,10,0,528,2,0,0,0,65.8
2016,WR,Allen,Hurns,JAX,Bye,0,0,0,0,0,477,3,0,0,0,65.7
2016,WR,Jeremy,Maclin,BAL,Bye,0,0,0,-1,0,536,2,0,0,0,65.5
2016,WR,John,Brown,ARI,Bye,0,0,0,10,0,517,2,0,0,0,64.7
2016,WR,Tajae,Sharpe,TEN,Bye,0,0,0,1,0,522,2,0,0,0,64.3
2016,WR,Malcolm,Mitchell,NE,Bye,0,0,0,0,0,401,4,0,0,0,64.1
2016,WR,Devin,Funchess,CAR,Bye,0,0,0,0,0,371,4,0,1,0,63.1
2016,WR,Victor,Cruz,CHI,Bye,0,0,0,0,0,586,1,0,0,1,62.6
2016,WR,Cordarrelle,Patterson,OAK,Bye,0,0,0,43,0,453,2,0,0,0,61.6
2016,WR,Marquise,Goodwin,SF,Bye,0,0,0,0,0,431,3,0,0,0,61.1
2016,WR,Kendall,Wright,CHI,Bye,0,0,0,15,0,416,3,0,0,0,61.1
2016,WR,Corey,Coleman,CLE,Bye,0,0,0,10,0,413,3,0,0,0,60.3
2016,WR,Jermaine,Kearse,SEA,Bye,0,0,0,0,0,510,1,0,0,0,57
2016,WR,Sammie,Coates,PIT,Bye,0,0,0,14,0,435,2,0,0,0,56.9
2016,WR,Sammy,Watkins,LA,Bye,0,0,0,0,0,430,2,0,0,0,55
2016,WR,Chris,Conley,KC,Bye,0,0,0,0,0,530,0,0,0,0,53
